"","ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address2","address3","town","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","predict","pred_profit"
"424",11433,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"RM11","D",116,6,5.6,2.1,276,103,"Average","owner-occupied",51.564395,0.202729,23,27,6,"emerson park","Essex & Suffolk Water",49900,"Havering","light_rail",0,0,1,1.205516,578000,560117.545474436,-0.0309385026393849
"425",2688,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR3","D",64,3,2.8,1.6,245,145,"Average","owner-occupied",51.415733,-0.029234,106,38,4,"beckenham junction","Thames Water",56300,"Bromley","light_rail",0,2,1,0.4710212,287000,313564.516529581,0.0925592910438374
"426",15872,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA15","D",89,4,4.3,1.4,274,86,"Average","owner-occupied",51.43768,0.096427,76,36,5,"sidcup","Thames Water",48100,"Bexley","rail",0,1,0,0.5083052,336000,425124.448332085,0.265251334321682
"427",15745,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR4","D",84,5,4.5,2,276,119,"Good","rental (private)",51.418984,-0.166933,74,18,3,"tooting","Thames Water",52500,"Merton","rail",0,1,0,0.3610334,381000,500773.002409829,0.314364835721336
"428",2414,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E7","C",95.46,6,3.8,3,239,188,"Very Poor","owner-occupied",51.552788,0.019019,68,14,3,"forest gate","Thames Water",48700,"Newham","rail",0,1,0,0.5729308,459000,503283.632276398,0.0964785016914984
"429",15721,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR0","G",84,5,9.2,1,538,67,"Good","owner-occupied",51.382789,-0.07553,106,53,3,"addiscombe","Thames Water",56400,"Croydon","light_rail",0,0,1,0.1994694,354000,500570.247010559,0.41404024579254
"430",7920,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SM6","C",49,2,1.6,1.3,167,145,"Average","owner-occupied",51.3567,-0.131575,98,70,5,"wallington","SES Water",44600,"Sutton","rail",0,1,0,1.3987714,202000,216281.963505221,0.0707027896298087
"431",13409,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E11","C",112,6,3.6,1.6,184,78,"Good","owner-occupied",51.563224,0.006179,101,21,3,"leytonstone high road","Thames Water",44000,"Redbridge","light_rail",0,0,1,0.298272,614000,558230.348014153,-0.090830052094213
"432",6701,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR4","D",91,6,2.9,1.2,185,70,"Good","owner-occupied",51.398714,-0.138963,92,31,3,"beddington lane","Thames Water",47200,"Merton","light_rail",0,0,1,0.9252646,345000,439887.668652577,0.275036720732106
"433",9442,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E11","D",94,5,4.3,2.3,261,139,"Average","owner-occupied",51.555092,-0.002084,235,10,3,"leyton","Thames Water",44000,"Redbridge","tube",1,0,0,0.4623216,480000,533934.560951645,0.11236366864926
"434",9699,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"W13","C",146,6,3.2,1.7,126,65,"Average","owner-occupied",51.506817,-0.317765,108,26,3,"northfields","Thames Water",72200,"Ealing","tube",1,0,0,0.4573504,780000,1147520.87768239,0.471180612413325
"435",15647,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW4","C",53,3,1.6,1.3,173,145,"Good","owner-occupied",51.472854,-0.385003,31,25,5,"hounslow west","Thames Water",46900,"Hounslow","tube",1,0,0,0.1006668,269000,276544.081318712,0.0280449119654725
"436",12206,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW2","D",193.65,8,9.5,9,292,276,"Very Poor","owner-occupied",51.457304,-0.121064,65,27,2,"brixton","Thames Water",61900,"Lambeth","tube",1,1,0,0.6064864,897000,2335387.20256496,1.60355318011701
"437",15301,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT4","D",96,5,3.3,1.1,193,62,"Average","owner-occupied",51.37591,-0.234983,30,32,4,"worcester park","SES Water",55400,"Sutton","rail",0,1,0,0.643149,509000,490961.251196459,-0.0354395850757187
"438",2203,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE26","D",58.9,4,2.8,1.9,292,199,"Average","rental (social)",51.426888,-0.055841,38,58,3,"sydenham","Thames Water",52600,"Lewisham","light_rail",0,1,1,0.2025764,328000,371954.45454457,0.134007483367591
"439",13716,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW11","D",71,3,3.6,2.4,290,195,"Poor","rental (private)",51.461653,-0.173199,132,19,2,"clapham junction","Thames Water",65900,"Wandsworth","light_rail",0,1,1,0.3585478,507000,599934.996625442,0.183303740878583
"440",10682,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW11","E",102,4,5.4,2.9,300,162,"Poor","rental (private)",51.462796,-0.176205,143,19,2,"clapham junction","Thames Water",65900,"Wandsworth","light_rail",0,1,1,0.453622,687000,867758.226178434,0.263112410740079
"441",11828,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N1","C",67.85,3,2.6,2.5,250,248,"Average","owner-occupied",51.53771,-0.077481,144,20,2,"haggerston","Thames Water",53100,"Islington","light_rail",0,0,1,0.282737,449000,502146.085796202,0.118365447207578
"442",10434,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA14","B",55,3,1.1,1.1,113,113,"Average","owner-occupied",51.433181,0.12701,64,31,5,"albany park","Thames Water",50500,"Bexley","rail",0,1,0,0.739466,247000,273674.481931943,0.107993853975476
"443",9885,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"NW4","D",111,4,3.9,1.8,199,89,"Average","owner-occupied",51.595634,-0.214317,94,59,3,"hendon central","Thames Water",58700,"Barnet","tube",1,0,0,1.4503476,494000,660881.943580489,0.337817699555645
"444",10576,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW3","D",48.45,3,4.3,2.8,291,190,"Very Poor","owner-occupied",51.547484,-0.157013,53,48,2,"chalk farm","Thames Water",48200,"Camden","tube",1,0,0,0.2100332,638000,387950.494888528,-0.391927123999172
"445",1696,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"SE4","C",104,3,3.1,1.7,168,91,"Average","owner-occupied",51.464093,-0.027972,85,41,2,"brockley","Thames Water",58800,"Lewisham","light_rail",0,1,1,0.5083052,665000,809695.100571039,0.217586617400058
"446",8632,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W2","D",39,1,1.7,1.2,252,169,"Very Poor","rental (social)",51.519176,-0.187589,254,29,2,"royal oak","Thames Water",56500,"Westminster","tube",2,0,0,0.1000454,259000,346694.158738337,0.338587485476204
"447",5153,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"EN4","C",69,3,2.5,1.7,207,138,"Average","owner-occupied",51.647118,-0.163545,10,52,5,"new barnet","Affinity Water",55500,"Barnet","rail",0,1,0,0.6108362,333000,337195.90561974,0.0126003171763961
"448",8321,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W5","D",66.78,3,3.4,3.4,309,301,"Poor","rental (private)",51.515678,-0.309886,37,35,3,"ealing broadway","Thames Water",64800,"Ealing","tube",2,1,0,0.3622762,450000,470066.95894928,0.0445932421095121
"449",4669,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W13","C",107,5,2.8,1.2,159,73,"Good","owner-occupied",51.508093,-0.321435,53,27,3,"west ealing","Thames Water",72200,"Ealing","rail",0,1,0,0.5288114,670000,775926.386730454,0.158099084672319
"450",2129,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE6","D",139,6,6.2,3.8,252,152,"Average","owner-occupied",51.434284,-0.023818,60,22,3,"bellingham","Thames Water",45100,"Lewisham","rail",0,1,0,0.2106546,373000,601397.443964238,0.612325587035491
"451",7955,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT2","E",130,7,6.5,3.9,284,170,"Average","owner-occupied",51.430931,-0.304039,63,10,6,"hampton wick","Thames Water",68800,"Kingston upon Thames","rail",0,1,0,1.8803564,675000,785793.085008483,0.164137903716272
"452",4991,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"HA5","D",89,5,3.8,1.3,242,77,"Good","owner-occupied",51.592114,-0.374931,117,60,5,"pinner","Affinity Water",68600,"Harrow","tube",1,0,0,0.5455892,496000,583521.145936645,0.176453923259364
"453",5657,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N12","F",119,6,9.4,2.6,447,122,"Average","owner-occupied",51.612998,-0.162435,52,71,4,"new southgate","Affinity Water",54300,"Barnet","rail",0,1,0,0.9575774,495000,604536.062367178,0.221284974479147
"454",13270,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW17","E",80.5125,5,5.5,4.7,409,349,"Very Poor","owner-occupied",51.44108,-0.15953,44,29,3,"tooting bec","Thames Water",73500,"Wandsworth","tube",1,0,0,0.4741282,567000,681378.394208833,0.201725562978541
"455",10704,NA,NA,"F","N","F",NA,NA,NA,"EDMONTON",NA,NA,"N9","D",92,5,4.2,1.1,261,68,"Average","owner-occupied",51.631586,-0.079309,51,25,4,"edmonton green","Thames Water",56700,"Enfield","light_rail",0,1,1,0.857532,264000,521315.680361418,0.974680607429613
"456",10705,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"BR7","D",389,11,16,8,217,106,"Very Poor","owner-occupied",51.409674,0.077862,92,104,5,"chislehurst","Thames Water",52400,"Bromley","rail",0,1,0,1.0669438,1485000,1669093.55241069,0.123968722162078
"457",15321,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE6","D",88,5,4.4,1,258,56,"Poor","owner-occupied",51.43968,-0.001541,134,35,3,"bellingham","Thames Water",56800,"Lewisham","rail",0,1,0,1.0725364,414000,580484.124956375,0.402135567527476
"458",9096,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE19","D",44,2,2.1,1.2,243,146,"Very Poor","owner-occupied",51.42809,-0.075828,58,102,3,"gipsy hill","Thames Water",56500,"Croydon","rail",0,1,0,0.8991658,261000,312160.593246787,0.196017598646694
"459",11511,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW18","D",182,7,9.4,5.3,235,127,"Very Poor","owner-occupied",51.446175,-0.175442,120,32,3,"wandsworth common","Thames Water",73500,"Wandsworth","rail",0,1,0,0.6729762,1441000,1541259.35539019,0.0695762355240759
"460",9805,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE17","C",63.36,3,2.8,2.3,269,220,"Very Poor","owner-occupied",51.48527,-0.099808,126,4,2,"kennington","Thames Water",46800,"Southwark","tube",1,0,0,0.4766138,491000,401583.501317046,-0.182110995280966
"461",7735,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE28","C",82.05,5,2.5,2.3,187,167,"Average","owner-occupied",51.510491,0.12813,40,3,4,"abbey wood","Thames Water",49800,"Greenwich","rail",0,1,0,2.1357518,252000,459421.711859373,0.823102031187986
"462",9436,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"NW11","E",199,10,11,3.1,304,87,"Average","owner-occupied",51.582763,-0.206999,59,58,3,"brent cross","Thames Water",49600,"Barnet","tube",1,0,0,0.5573958,1343000,1048410.98148805,-0.219351465757224
"463",8729,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW14","C",208,8,4.5,2.7,122,72,"Poor","owner-occupied",51.466863,-0.261604,109,10,3,"mortlake","Thames Water",68200,"Richmond upon Thames","rail",0,1,0,0.363519,1005000,1644187.79085589,0.636007752095417
"464",1752,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR2","C",26,2,0.9,0.8,204,184,"Average","owner-occupied",51.352222,-0.101943,71,73,6,"purley oaks","Thames Water",62300,"Croydon","rail",0,1,0,0.4946344,153000,213066.233583682,0.392589761984852
"465",219,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR0","C",67,3,2.9,2.8,245,235,"Average","rental (private)",51.365982,-0.114849,272,50,5,"waddon","Thames Water",47600,"Croydon","rail",0,1,0,0.5611242,233000,280624.660394271,0.204397684095585
"466",974,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA6","C",57,2,3.3,2.8,338,288,"Good","owner-occupied",51.455691,0.147704,49,56,5,"bexleyheath","Thames Water",49900,"Bexley","rail",0,1,0,1.0855858,243000,233815.833101536,-0.0377949255080827
"467",6949,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"NW11","E",127,6,7.9,2.8,352,123,"Very Poor","owner-occupied",51.574621,-0.189771,40,77,3,"golders green","Thames Water",65500,"Barnet","tube",1,0,0,0.428766,1082000,989000.152282642,-0.0859518001084643
"468",5901,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"BR6","D",78,4,3.6,1.6,258,110,"Average","owner-occupied",51.359478,0.102421,95,94,6,"chelsfield","Thames Water",61600,"Bromley","rail",0,1,0,0.344877,414000,437163.128639137,0.0559495860848713
"469",518,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E15","C",71.28,4,2.7,2.7,200,196,"Average","rental (private)",51.546856,0.00993,144,12,3,"maryland","Thames Water",50200,"Newham","rail",0,1,0,0.2280538,411000,418563.566090235,0.0184028372025191
"470",10363,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE19","D",74.94,5,3.6,3.2,251,220,"Good","owner-occupied",51.41495,-0.081787,40,109,3,"crystal palace","Thames Water",54100,"Croydon","light_rail",0,1,1,0.8165196,596000,446186.294386409,-0.251365277875152
"471",13735,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW6","C",95,3,2.1,1.8,131,113,"Good","owner-occupied",51.473908,-0.181809,95,4,2,"imperial wharf","Thames Water",56300,"Hammersmith and Fulham","light_rail",0,1,1,0.2000908,677000,734989.100483585,0.0856559829890468
"472",7534,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N15","D",112,5,4.8,1.5,224,65,"Average","owner-occupied",51.584181,-0.079547,32,13,3,"seven sisters","Thames Water",44000,"Haringey","tube",1,1,1,0.4672928,442000,528997.821197162,0.196827649767334
"473",4604,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM9","E",77,3,4.7,1.6,318,101,"Very Poor","owner-occupied",51.543246,0.122014,146,8,5,"becontree","Essex & Suffolk Water",39400,"Barking and Dagenham","tube",1,0,0,0.4436796,287000,303413.937685649,0.0571914205074871
"474",12293,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE3","D",66,3,3.8,0.7,295,49,"Average","owner-occupied",51.466214,0.039354,128,42,3,"kidbrooke","Thames Water",47700,"Greenwich","rail",0,1,0,0.7991204,292000,378328.476883379,0.295645468778694
"475",4158,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW3","E",182,7,8.4,5.1,260,158,"Very Poor","owner-occupied",51.486964,-0.168428,72,11,1,"south kensington","Thames Water",59900,"Kensington and Chelsea","tube",3,0,0,0.7152314,2935000,3075113.33333911,0.0477387847833435
"476",15331,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"HA4","C",83,3,2.6,1.2,179,80,"Good","owner-occupied",51.565737,-0.408132,39,40,5,"ruislip gardens","Affinity Water",59800,"Hillingdon","tube",1,0,0,0.742573,388000,447338.341268104,0.15293386924769
"477",15447,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW3","D",43,2,2.7,2.1,357,278,"Average","rental (private)",51.478257,-0.360274,68,29,4,"hounslow east","Thames Water",61500,"Hounslow","tube",1,0,0,0.447408,239000,265147.404362349,0.109403365532841
"478",8338,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE28","C",73,3,1.6,1.6,124,124,"Average","rental (private)",51.502209,0.086101,73,3,4,"plumstead","Thames Water",49700,"Greenwich","rail",0,1,0,0.9613058,262000,363029.294117983,0.385607992816729
"479",8670,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W14","E",73.3,4,5.5,4.8,447,393,"Very Poor","owner-occupied",51.500606,-0.22044,8,7,2,"goldhawk road","Thames Water",58100,"Kensington and Chelsea","tube",2,0,0,0.5474534,697000,642287.51160015,-0.0784971139165716
"480",1739,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR6","C",154,6,3.3,2.4,123,86,"Average","owner-occupied",51.360974,0.081101,73,96,6,"orpington","Thames Water",50500,"Bromley","rail",0,1,0,1.391936,416000,636824.864591551,0.530829001421998
"481",4726,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW11","C",68,4,1.8,0.5,158,47,"Good","owner-occupied",51.429254,-0.336999,84,11,6,"teddington","Thames Water",64300,"Richmond upon Thames","rail",0,1,0,0.4200664,583000,438035.41013668,-0.248652812801577
"482",5843,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"CR2","E",145,4,8.6,6.6,337,256,"Average","rental (private)",51.346956,-0.053984,28,122,3,"gravel hill","SES Water",54400,"Croydon","light_rail",0,0,1,1.0619726,240000,1091145.00203393,3.5464375084747
"483",758,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE8","D",57.49,3,3.3,3.1,383,358,"Average","rental (private)",51.468591,-0.016865,134,7,2,"elverson road","Thames Water",50700,"Lewisham","light_rail",0,0,1,0.0515762,269000,457606.521602284,0.701139485510351
"484",13756,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"RM11","C",281,9,7.1,5.7,143,116,"Good","owner-occupied",51.576769,0.230835,42,32,6,"emerson park","Essex & Suffolk Water",55700,"Havering","light_rail",0,0,1,1.0246886,1064000,1378742.83793215,0.295810937906155
"485",15576,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW1H","D",44,2,2.3,0.9,313,114,"Good","rental (private)",51.501566,-0.130684,57,17,1,"st. james's park","Thames Water",57500,"Westminster","tube",2,0,0,0.2007122,663000,477910.146266517,-0.279170216792584
"486",1808,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE9","D",69,5,3.5,1.3,290,103,"Average","owner-occupied",51.459994,0.060267,56,52,4,"eltham","Thames Water",56600,"Greenwich","rail",0,1,0,0.5300542,362000,381928.763735783,0.0550518335242629
"487",13556,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E16","D",75,4,3,1.3,229,93,"Average","owner-occupied",51.513603,0.037478,47,3,3,"prince regent","Thames Water",41200,"Newham","light_rail",0,0,1,0.4946344,349000,383930.104007992,0.100086257902555
"488",628,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR3","D",98,5,4,0.8,232,47,"Good","owner-occupied",51.394314,-0.033073,89,45,5,"eden park","Thames Water",58300,"Bromley","rail",0,1,0,0.5462106,480000,528170.203279157,0.10035459016491
"489",3054,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"IG4","D",188,7,8.1,6.8,258,217,"Average","owner-occupied",51.580196,0.051294,94,25,4,"redbridge","Thames Water",55300,"Redbridge","tube",1,0,0,0.4859348,702000,1000075.66242521,0.424609205733915
"490",15098,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM3","D",43,2,2.5,1.2,324,163,"Average","owner-occupied",51.60611,0.220546,18,51,6,"harold wood","Essex & Suffolk Water",36500,"Havering","rail",0,1,0,1.2763556,168000,193166.379384983,0.149799877291563
"491",15997,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW4","D",55.4,3,3.5,3.2,373,347,"Very Poor","owner-occupied",51.466467,-0.134567,99,20,2,"clapham high street","Thames Water",64600,"Lambeth","light_rail",0,0,1,0.2311608,471000,525850.576600864,0.116455576647269
"492",14222,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"NW3","D",192,6,6.3,3.7,171,97,"Good","owner-occupied",51.544312,-0.163444,46,52,2,"chalk farm","Thames Water",55700,"Camden","tube",1,0,0,0.4766138,1722000,1738121.25939692,0.00936193925489249
"493",2369,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SW4","D",268,7,8.5,5.4,179,113,"Average","owner-occupied",51.465211,-0.146135,150,21,2,"clapham common","Thames Water",66000,"Lambeth","tube",1,0,0,0.5008484,2492000,2901754.36681233,0.164427916056312
"494",10355,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA15","F",55,2,6.4,5.6,689,597,"Average","rental (private)",51.442288,0.098279,145,35,5,"sidcup","Thames Water",56500,"Bexley","rail",0,1,0,0.6872684,227000,246660.659801706,0.0866108361308638
"495",9820,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE9","D",45.77,2,2.7,2.6,386,384,"Average","owner-occupied",51.435176,0.076472,34,46,4,"new eltham","Thames Water",59300,"Greenwich","rail",0,1,0,0.3753256,199000,282817.431126431,0.421193121238347
"496",10403,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW11","G",114,5,11,4.3,522,205,"Very Poor","owner-occupied",51.453323,-0.162693,145,18,3,"wandsworth common","Thames Water",74000,"Wandsworth","rail",0,1,0,0.5412394,1111000,854918.451828032,-0.230496442999071
"497",2334,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM12","D",78,4,4.1,1.3,302,95,"Average","owner-occupied",51.549788,0.220849,93,15,6,"hornchurch","Essex & Suffolk Water",51000,"Havering","tube",1,0,0,0.4685356,354000,378354.940221563,0.0687992661626068
"498",14607,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"KT3","D",110,6,5.4,2.3,278,115,"Average","owner-occupied",51.390306,-0.260727,58,21,4,"malden manor","Thames Water",56700,"Kingston upon Thames","rail",0,1,0,0.487799,562000,562341.688822501,0.000607987228648619
"499",2000,NA,NA,"F","N","L",NA,NA,NA,"CROUCH END",NA,NA,"N8","D",69,3,3,1.9,246,155,"Very Poor","owner-occupied",51.582948,-0.123348,51,44,3,"hornsey","Thames Water",56400,"Haringey","rail",0,1,0,0.7071532,579000,459737.022479963,-0.205980962901618
"500",6371,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM14","D",67,4,4,2.2,342,179,"Average","owner-occupied",51.556466,0.240476,47,17,6,"upminster bridge","Essex & Suffolk Water",54600,"Havering","tube",1,0,0,0.5225974,385000,338938.167751202,-0.119641122724152
"501",13086,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SW16","G",180,9,15,6.5,554,240,"Very Poor","owner-occupied",51.40949,-0.118841,173,40,3,"norbury","Thames Water",54100,"Croydon","rail",0,1,0,0.3119428,612000,956634.968723442,0.563129033861833
"502",2574,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW19","C",95,5,3,1.2,181,67,"Good","owner-occupied",51.417052,-0.193659,87,17,3,"south wimbledon","Thames Water",75100,"Merton","tube",1,0,0,0.1311154,748000,809304.575583506,0.0819579887480029
"503",15658,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SM1","E",102,5,5.5,2.1,283,107,"Average","owner-occupied",51.366384,-0.179492,65,48,5,"carshalton","SES Water",62800,"Sutton","rail",0,1,0,0.7506512,477000,605548.177240026,0.269493034046175
"504",10643,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE21","D",61,3,3.3,1.5,284,125,"Very Poor","owner-occupied",51.440203,-0.100629,98,50,3,"tulse hill","Thames Water",58200,"Southwark","rail",0,1,0,0.3865108,495000,395330.110778825,-0.20135331155793
"505",15338,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W9","D",99.91,4,4.3,3.2,223,166,"Very Poor","owner-occupied",51.526784,-0.181218,97,33,2,"warwick avenue","Thames Water",65100,"Westminster","tube",2,0,0,0.3032432,1044000,997625.597135787,-0.0444199261151462
"506",5395,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT9","C",81,3,2.3,1,160,66,"Good","owner-occupied",51.37402,-0.297436,90,32,6,"chessington north","Thames Water",57500,"Kingston upon Thames","rail",0,1,0,0.9488778,372000,438571.727651821,0.178956257128552
"507",3854,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM7","E",74,3,4.6,2.5,351,188,"Average","owner-occupied",51.583938,0.157656,161,21,6,"romford","Essex & Suffolk Water",46300,"Havering","light_rail",0,1,1,1.4932242,286000,271573.376305427,-0.0504427401908145
"508",9775,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE16","C",46,2,2.4,1.9,305,250,"Average","owner-occupied",51.488694,-0.060689,124,4,2,"south bermondsey","Thames Water",47800,"Southwark","rail",0,1,0,0.260988,248000,314528.033964122,0.268258201468233
"509",9771,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE27","E",84,5,5,2.1,333,140,"Good","owner-occupied",51.431096,-0.113062,28,86,3,"west norwood","Thames Water",53400,"Lambeth","rail",0,1,0,0.7382232,645000,473018.050241619,-0.26663868179594
